panoid	id	title	lat	lng	pitch	heading
9XQU3h_QmfPVXqLG14ToGw	indian-institute-of-information-technology-and-management-iiitm-gwalior	Indian Institute of Information Technology and Management (IIITM), Gwalior	26.248752	78.177105	-8.51	347.57
sqe0uC4_A0IYgN9AI2eudw	indira-gandhi-national-tribal-university-anuppur	Indira Gandhi National Tribal University, Anuppur	22.803324	81.752626	-3.82	147.23
PPeXkt5NPYNTeQijNbwYCg	lovely-professional-university-lpu-phagwara	Lovely Professional University (LPU), Phagwara	31.260742	75.70698	-23.04	240.68
Zi91gRXpSWbACFyc_x_FdA	amity-university-manesar	Amity University, Manesar	28.316818	76.914267	-3.88	65.71
jDufNrGycLlT_X48SWmHlg	indian-institute-of-management-iim-kozhikode	Indian Institute of Management (IIM), Kozhikode	11.293988	75.873504	-13.54	60.42
YXjqODb8SBQ4MWO29OOSyg	s-p-jain-school-of-global-management-mumbai	S P Jain School of Global Management, Mumbai	19.123102	72.837124	-1.99	180.95
TZWpDZsaFSgAAAQJOGqORQ	bits-pillani-goa	BITS Pillani, Goa	15.387317	73.875597	-3.45	343.91
nepVL_SPvoUAAAQIt309TQ	indian-school-of-business-isb-mohali	Indian School of Business (ISB), Mohali	30.669863	76.727108	-7.89	186.37
mzdIP2lsRBJDW9LHLu2U-g	pune-institute-of-computers-pic-pune	Pune Institute of Computers (PIC), Pune	18.4574	73.851343	-2.19	240.08
uHGt0Dkjbw8eiYcjJyLIQg	singhad-business-school-pune	Singhad Business School, Pune	18.50789	73.835433	2.09	190.87
LjekRKW6hRQAAAAGOjSWPw	great-lakes-institute-of-management-chennai	Great Lakes Institute of Management, Chennai	12.572806	80.1405	0.0	337.28
QegdwyWf4OeEsekjzGQdTQ	rashtriya-sanskrit-sansthan-delhi	Rashtriya Sanskrit Sansthan, Delhi	28.610665	77.103242	-6.28	277.69
xYYxMfy-Bcm53QXLWeUYFg	bits-pilani-hyderabad	BITS Pilani, Hyderabad	17.545243	78.571248	4.33	197.17
YMP4SPT3mG1LqMPbncUJEA	national-institute-of-technology-nit-surthakal	National Institute of Technology (NIT), Surthakal	13.01067	74.79408	-16.75	40.41
lx0Ftn2ZaRLxPiExkhhmPA	bits-pilani-pillani	BITS Pilani, Pillani	28.363249	75.586376	-13.67	354.43
fQyRlCPCdod3Cpbyuerplg	graphic-era-university-dehradun	Graphic Era University, Dehradun	30.267619	77.99556	-11.45	218.79
_TOiiJVD-Ywa-udveOmv2Q	maulana-azad-national-urdu-university-manuu-hyderabad	Maulana Azad National Urdu University (MANUU), Hyderabad	17.428866	78.361759	-11.83	173.94
VKgrtthSUSCN6Vn5I88i9Q	museo-panteon-san-fernando-2017	Museo PanteÛn San Fernando - 2017	19.439002	-99.148176	1.38	89.38
jLSWxOqAFqTcJIWW4OxOTw	cementerio-de-san-andres-mixquic-time-machine-dia-de-los-muertos	Cementerio de San Andres Mixquic (Time Machine - Dia de los Muertos)	19.225279	-98.96348	14.75	281.69
R0TUQnS5OMxLwVsGiOnl0g	panteon-municipal-de-comitan	PanteÛn Municipal de Comit·n	16.239582	-92.130403	-15.58	187.97
zkeubIvIR_W_tvUXhM0csg	ex-convento-y-parroquia-de-san-andres-apostol-mixquic-1	Ex Convento y Parroquia de San AndrÈs ApÛstol Mixquic	19.225499	-98.963849	0.49	157.51
uMX8soG795DXeK7D1kAUTw	panteon-sanctorum-toreo	PanteÛn Sanctorum Toreo	19.45481	-99.212036	12.23	312.17
3OkX-bLwFkf0bIP4Iwd7DQ	megaofrenda-unam-plaza-santo-domingo	Megaofrenda UNAM - Plaza Santo Domingo	19.43779	-99.133883	-11.81	20.29
mCYKF0qD7Z62oCZKCBZN4A	ofrenda-dia-de-muertos-zocalo	Ofrenda DÌa de Muertos ZÛcalo	19.432567	-99.133045	-6.81	321.41
Gg_5ceNK-R5PUddtFOYReg	panteon-dolores	PanteÛn Dolores	19.410823	-99.204966	17.13	251.71
CSp2tqAHfOkxUTrjgvNX3A	cementerio-de-san-andres-mixquic	Cementerio de San AndrÈs Mixquic	19.225256	-98.963485	0.32	43.84
cq3xjEL-0To0rnLl4UMJ_g	museo-mexicano-del-diseno	Museo Mexicano del DiseÒo	19.43342	-99.134593	6.7	287.62
ejOszSzXc_ERz0go5FXORA	museo-panteon-san-fernando-1	Museo Panteon San Fernando	19.439163	-99.148096	-5.72	34.26
wR-qp8g-CgNlvdO6fN1kpg	museo-nacional-de-la-muerte	Museo Nacional de la Muerte	21.884039	-102.295704	23.44	63.07
goPAWzO8mrquJycuT8f5EA	panteon-ingles-real-del-monte	PanteÛn InglÈs - Real del Monte	20.13794	-98.66697	-2.93	318.17
aviQouXIra_gEtguWqRoww	festival-de-las-calaveras-isla-san-marcos	Festival de las Calaveras - Isla San Marcos	21.862847	-102.320845	5.68	184.54
zyqT2wi3tciqkgOT2vl9-g	panteon-antiguo-del-siglo-xix-san-sebastian-del-oeste-1	PanteÛn Antiguo del Siglo XIX San Sebasti·n del Oeste	20.764868	-104.858905	-5.04	114.26
vBETaFs6XzE6s7o9mhcZqQ	convento-y-parroquia-de-santa-ana-tlacotenco-2014	Convento y Parroquia de Santa Ana Tlacotenco (2014)	19.175831	-98.997084	3.41	219.18
9LrS_wlUvvzNvdOMxEtwjA	convento-y-parroquia-de-santa-ana-tlacotenco-1	Convento y Parroquia de Santa Ana Tlacotenco	19.17603	-98.997359	-8.95	133.83
98YXUS45t0AAAAQvxgXSRw	outside-a-chatino-home	Outside a Chatino home	16.322876	-97.321018	-8.92	225.38
ihvb8gvxLekAAAQ3ler8ww	outside-a-semai-home	Outside a Semai home	4.255219	101.641594	-7.93	43.25
8dMPbh6xBGEAAAQvxgXSRg	inside-a-chatino-home	Inside a Chatino home	16.322841	-97.321093	8.25	264.91
PpkyExgswDMAAAQvxdroqQ	outside-a-bedouin-tent	Outside a Bedouin tent	29.485823	35.445925	1.21	6.89
6HLDC0twBPwAAAQ8sVk5CQ	inside-a-chuclla	Inside a chuclla	-15.814071	-69.975315	10.69	294.15
VvV9S7xd8jTPWmXz-6g-WA	outside-a-moken-home	Outside a Moken home	9.405033	97.862739	-11.14	314.62
hPfLbNgxEmIAAAQ8sVGCUQ	inside-a-tongkonan	Inside a tongkonan	-2.987566	119.896933	3.07	311.39
udFV0Ed-p4gAAAQ8sVJIlQ	inside-a-sasak-house	Inside a Sasak house	-8.364228	116.539378	-21.8	217.51
FjlzEYEogYoAAAQvxgXSMA	inside-a-cycladic-house	Inside a Cycladic house	36.46183	25.377166	12.12	304.19
7YgkuRwDa9EAAAQvxgfD3g	inside-a-maasai-boma	Inside a Maasai boma	-2.863727	37.903861	29.96	183.65
ETV_C6GdqKoAAAQ8sVodjQ	inside-a-mongolian-yurt-ger	Inside a Mongolian yurt (Ger)	47.527214	108.551722	6.85	165.45
zGZftzjo37Gy7NWguSIF2w	ouside-a-gassho-style-farmhouse	Ouside a Gassho-style farmhouse	36.254618	136.900304	-14.27	283.92
-hEFihYzKhcAAAQ8sVmrcQ	inside-a-marae	Inside a marae	-38.686901	177.917845	-10.82	6.01
SPqhv05vWPYAAAQvxgLeeg	inside-an-orchna-home	Inside an Orchna home	25.349886	78.626809	18.92	147.42
G5wDJwfJC9z8D-r0iz4hqg	inside-a-gassho-style-farmhouse	Inside a Gassho-style farmhouse	36.257883	136.907094	3.71	171.76
z-zwd_-k6LMAAAQvxgfJ-Q	inside-a-paiwan-house	Inside a Paiwan house	22.448286	120.712375	-0.4	216.46
TXSYI1CKClIAAAQvxgYjxg	outside-an-adobe-house	Outside an adobe house	-13.300105	-72.155302	-9.1	175.23
56vdpS6I7pYAAAQ4gy5NSQ	inside-a-rumah-panggung	Inside a Rumah Panggung	-6.802314	106.498363	7.22	50.4
7fL7p8scE7oAAAQ3ler8yQ	inside-a-semai-home	Inside a Semai home	4.255307	101.641642	23.39	300.7
XfApTwVgqHYAAAQ8sUtMxA	outside-a-tao-subterranean-house	Outside a Tao subterranean house	22.037258	121.567731	11.46	86.69
lHiFbypHK7gAAAQvxggH6w	outside-a-chikmagalur-plantation-house	Outside a Chikmagalur plantation house	13.46669	75.788739	-3.63	175.12
GLxJSzC3eZYAAAQvxgfZ0A	outside-a-traditional-nalukettu-house	Outside a traditional NƒÅlukettu house	9.596536	76.436328	-2.06	256.04
YPXti-TP95EAAAQJOKILKw	inside-a-hanok	Inside a hanok	37.583169	126.983594	-4.04	242.78
ndh_FhBDxZIAAAQ8sVoeZw	inside-a-garasia-home	Inside a Garasia home	24.440514	72.792943	6.85	14.0
cxGLoLa1JxgAAAQvxgYjwQ	inside-an-adobe-house	Inside an adobe house	-13.300098	-72.155305	7.13	134.4
1xC_NH6MlO0AAAQfCZ4WPg	inside-a-sherpa-home	Inside a Sherpa home	27.804364	86.708776	-1.76	200.76
k7VUUCjGebcAAAQ4hFiCng	inside-a-kanekes-home	Inside a Kanekes home	-6.596032	106.225831	19.28	80.35
qbzMXs75pGQAAAQ8sVodiA	outside-a-mongolian-yurt-ger	Outside a Mongolian yurt (Ger)	47.527282	108.551732	-3.79	172.81
q-xxuz6O1KIAAAQ8sVoebA	outside-a-traditional-bengali-home	Outside a traditional Bengali home	22.533466	88.349108	-21.87	15.14
MI1Uosy4V4UAAAQ4hFiCkw	outside-a-kanekes-home	Outside a Kanekes home	-6.596071	106.225733	-10.6	348.22
1-k4Fz9PcacAAAQvxgfZ7Q	inside-a-traditional-nalukettu-house	Inside a traditional NƒÅlukettu house	9.596561	76.436235	15.77	177.38
63CS-27x__YAAAQvxgLefA	outside-an-orchna-home	Outside an Orchna home	25.349964	78.626828	9.76	121.61
1F0n-CzP3_0AAAQvxgJlDg	outside-a-fujian-tulou	Outside a Fujian Tulou	24.660384	117.009215	14.96	347.62
8CxR09dndtwAAAQ4hFi2SA	inside-an-omah-tikel-balung	Inside an Omah Tikel Balung	-8.206148	114.324836	0.0	191.15
bstjOkQ5bg8AAAQvxgJlDQ	inside-a-fujian-tulou	Inside a Fujian Tulou	24.660311	117.00918	32.98	209.96
kTbLcqbii_0AAAQvxgfJ_Q	outside-a-paiwan-house	Outside a Paiwan house	22.448303	120.712419	7.03	57.93
aUfv_ZixQacAAAQ8sUtMvw	inside-a-tao-subterranean-house	Inside a Tao subterranean house	22.037215	121.567702	-2.41	298.37
xUaXU4slCTkAAAQvxgXSMQ	outside-a-cycladic-house	Outside a Cycladic house	36.461814	25.377168	3.77	9.58
w4uUTFQkPMAAAAQ4gy5NUg	outside-a-rumah-panggung	Outside a Rumah Panggung	-6.802327	106.498241	-4.63	1.98
KyxptVBCSd8AAAQ3uBJyPQ	inside-an-greenlandic-farmhouse	Inside an Greenlandic farmhouse	60.988538	-45.425749	10.17	31.78
BMZ6PmapchoAAAQvxgfD1A	outside-a-maasai-boma	Outside a Maasai boma	-2.863632	37.903812	-3.37	184.67
-rSUkinT40QU/WOWN40xQgbI/AAAAAAAAAMA/f6MGCgTv2PAWiAJieyJpkgigDBqF576CgCJkCGAYYCw	outside-an-inuit-learning-igloo	Outside an Inuit Learning Igloo	56.538798	-79.228007	19.88	44.32
mFEaclr7RhoAAAQJOKJGag	outside-a-hanok	Outside a hanok	37.583099	126.983743	-5.47	255.89
ewdCaIVvT_EAAAQ8sVGCWw	outside-a-tongkonan	Outside a tongkonan	-2.987554	119.896728	-15.86	38.16
OVc1zDzkEg4AAAQ8sVmrZQ	outside-a-marae	Outside a marae	-38.686498	177.917911	-7.75	187.88
d7DTe8_QkzsAAAQvxgQkQQ	inside-a-moken-home	Inside a Moken home	9.405443	97.862414	4.05	162.36
ENs3ZzBydfMAAAQ8sVoeXA	outside-a-garasia-home	Outside a Garasia home	24.440528	72.792839	-5.4	140.03
-288_dPlREc8/WOWN_jSASrI/AAAAAAAAALM/H1YbvCv5ZmofaX7NmaJR-v6qJUvN2pYSQCJkCGAYYCw	inside-an-inuit-learning-igloo	Igloo	56.53886	-79.227929	-3.8	10.55
zrfnui0btqUAAAQ8sVk5Bg	outside-a-chuclla	Outside a chuclla	-15.814078	-69.97528	6.48	283.59
D40AyDLfq2AAAAQ4hFi2Pw	outside-an-omah-tikel-balung	Outside an Omah Tikel Balung	-8.205852	114.324862	-1.75	194.04
ddgakMapGMQAAAQvxggH8g	inside-a-chikmagalur-plantation-house	Inside a Chikmagalur plantation house	13.466546	75.788745	-3.89	178.8
7wh6ZkXkCfcAAAQ8sVJIcg	outside-a-sasak-house	Outside a Sasak house	-8.36429	116.539899	-3.42	276.82
0WaAERBdtBkAAAQ8sVnEVw	inside-a-bhunga-hut	Inside a Bhunga hut	23.758895	69.511059	6.81	204.91
-k37Q9tGQJus/WX6nIKtGb-I/AAAAAAAAAY8/cOhdGbhJp8wSz8rGrZRJVdZ4WUbXlJ8NQCJkCGAYYCw	inside-a-vezo-home	Inside a Vezo home	-22.179114	43.247551	23.45	192.21
bPb8PMre5NIAAAQvxdrotQ	inside-a-bedouin-tent	Inside a Bedouin tent	9.405461	97.862481	20.81	283.15
891r2MWEbpEAAAQ8sVnETQ	oustide-a-bhunga-hut	Oustide a Bhunga hut	23.758878	69.511124	-3.81	279.17
5_V8IiYGc0wAAAQ8sVoekw	inside-a-traditional-bengali-home	Inside a traditional Bengali home	22.533489	88.349191	9.36	183.03
Tc0Y1WSb3vMWItxNabQsYQ	outside-an-greenlandic-farmhouse	Outside an Greenlandic farmhouse	60.988594	-45.424799	-13.19	267.13
-k4DTO6AfNYAAAQfCZ31dA	outside-a-sherpa-home	Outside a Sherpa home	27.804426	86.708883	-1.35	289.51
-mkx2HrBbTjM/WX6n0ZFKg-I/AAAAAAAAAYM/GLaC7T7HMJ4F8GGrpmSlHgghwOXyf_OywCJkCGAYYCw	outside-a-vezo-home	Outside a Vezo home	-22.178823	43.247127	-3.0	3.87
JZNgSWJQQM4AAAQvxgbyTQ	orbital-cygnus-docking-vehicle	Orbital Cygnus Docking Vehicle	29.560337	-95.085293	-5.34	176.48
t7SnIyTAX-sAAAQvxgbyRQ	poisk-mini-research-module-2	Poisk, Mini-Research Module 2	29.560241	-95.08511	-0.76	173.41
R5wQDdIYSaUAAAQvxgbyOg	zarya-functional-cargo-block	Zarya, Functional Cargo Block	29.560314	-95.085143	5.88	298.2
ZbhOJOpUS6AAAAQvxgbyHw	us-lab-module-destiny	US Lab Module (Destiny)	29.560434	-95.085427	-5.95	112.62
H344uAn0-24AAAQvxgbyDw	node-3-tranquility	Node 3 (Tranquility)	29.560346	-95.085352	-6.53	272.67
AM_jDvq8f-kAAAQvxjSepQ	node-1-unity	Node 1 (Unity)	29.560399	-95.085332	7.16	287.3
UA46_vIbk9kAAAQvxgbyMg	japanese-experiment-module-kibo	Japanese Experiment Module (Kibo)	29.560402	-95.085563	-1.08	203.36
1PKRFg4Yu2UAAAQvxgbyQg	pirs-docking-compartment-1	Pirs, Docking Compartment 1	29.560356	-95.085094	11.37	34.69
ZICL_3IuQTwAAAQvxgbyOw	zvezda-service-module	Zvezda, Service Module	29.560279	-95.085069	1.97	116.39
3OFiq36cp0IAAAQvxgbyIg	node-2-harmony	Node 2 (Harmony)	29.560456	-95.085481	5.39	290.58
i6Y-0__oEoIAAAQvxjSeoA	rassvet-mini-research-module-1	Rassvet, Mini-Research Module 1	29.560424	-95.085266	1.81	28.29
HIZ2_p6qHCMAAAQvxgbyJw	spacex-dragon-docking-vehicle	SpaceX Dragon Docking Vehicle	29.560496	-95.08559	-0.09	163.8
HJEILgtJBJ4AAAQvxgbyGQ	columbus-research-laboratory	Columbus Research Laboratory	29.560525	-95.0855	3.59	16.97
orBEcfHEzaIAAAQvxgg3Xw	bigelow-expandable-activity-module-beam	Bigelow Expandable Activity Module (BEAM)	29.560318	-95.085352	2.92	111.36
zChzPIAn4RIAAAQvxgbyEg	cupola-observational-module	Cupola Observational Module	29.560285	-95.085391	-3.95	212.04
n6IQBaiL2bAAAAQvxgbyEw	permanent-multipurpose-module-pmm	Permanent Multipurpose Module (PMM)	29.560349	-95.085426	6.65	297.53
88o1ChROflsAAAQvxgg3Yg	joint-airlock-quest	Joint Airlock (Quest)	29.560416	-95.085321	8.88	17.15
cMBEsq6e0gKFjxaPPMALJQ	grise-fiord-nu	Grise Fiord, NU	76.417516	-82.899709	-12.27	29.29
QxHk6lFdkYcUfIrvLoDNtw	thule-whale-bone-house-resolute-bay-nu	Thule Whale Bone House, Resolute Bay, NU	74.674248	-94.921585	3.03	37.96
xFi3upDnRD4JHkwwAjlL-Q	grise-fiord-airport-grise-fiord-nu	Grise Fiord Airport, Grise Fiord, NU	76.423245	-82.904283	-9.14	36.05
xadSBRSB-sDPnEby4s8CeQ	hamlet-office-resolute-bay-nu	Hamlet Office, Resolute Bay, NU	74.698873	-94.825449	-11.34	12.72
lF76kmC-ivZeuiLQNqRL1A	tanquary-fiord-quttinirpaaq-national-park	Tanquary Fiord, Quttinirpaaq National Park	81.386101	-76.956845	-8.17	289.37
uExQHQhDMVkDOSph__zYDA	kettle-lake-quttinirpaaq-national-park	Kettle Lake, Quttinirpaaq National Park	81.399519	-76.776366	-16.66	128.85
oRxyQJauAh3vchYS5bA-jw	tupirvik-campground-resolute-bay-nu	Tupirvik Campground, Resolute Bay, NU	74.74524	-95.050121	-11.93	33.21
xIzyj0DHYD4KPxKXJ5EKsA	tanquary-fiord-station-quttinirpaaq-national-park	Tanquary Fiord Station, Quttinirpaaq National Park	81.403758	-76.878391	-8.23	251.66
psk8JcB8ZoqJ3E70QqOm0g	macdonald-river-quttinirpaaq-national-park	MacDonald River, Quttinirpaaq National Park	81.400646	-76.449662	-8.56	101.55
ktl611cpkiH6HvWCYuSIcw	omega-lakes-quttinirpaaq-national-park	Omega Lakes, Quttinirpaaq National Park	81.453985	-76.469259	-12.37	285.44
JkSvN5xAc0e8FN-wYlJUJQ	relocation-monument-grise-fiord-nu	Relocation Monument, Grise Fiord, NU	76.420794	-82.894116	-6.37	54.82
ja4s66YiNueYg6TtksHDmA	air-force-glacier-quttinirpaaq-national-park	Air Force Glacier, Quttinirpaaq National Park	81.676055	-76.395814	-10.24	19.07
-f2K0B5M2uqM/WTUDEFXgfkI/AAAAAAAAObI/IIMxnCSjkXkZBuswfe05sSI9TxEhQG90gCJkCGAYYCw	karlskirche	Karlskirche	48.199066	16.371281	-12.76	137.67
-yjyPvN51M0M/WTW8EWjXI1I/AAAAAAAAAJA/up7PZvHQZRMid6Q0EHXrtdZ-klAdxW3CwCJkCGAYYCw	austrian-national-library	Austrian National Library	48.206205	16.366637	-7.71	357.96
-NnhuGlEeRuA/WUHMAghH7uI/AAAAAAAAAoU/rdLy8dS4Dv4skSg_rfn4Sh6NwlQYnWjzgCJkCGAYYCw	michaelerplatz-1	Michaelerplatz	48.207968	16.366592	-20.44	3.47
-YOgmbge4U70/WUP3dZS9B1I/AAAAAAAAAco/rTAYqMOXsXUpT99mSX-AdL_1rH4AkV52wCJkCGAYYCw	votivkirche	Votivkirche	48.215401	16.359015	-7.03	359.2
-4jemVhZnTMI/WTjy9E7ecmI/AAAAAAAAbao/sfuVudwGCZwVV52615wAwDn3QMe8b4SOQCJkCGAYYCw	burgruine-durnstein	Burgruine D¸rnstein	48.397407	15.520949	13.81	15.88
-c0KdyIr-RAM/WS_q-hHb23I/AAAAAAAAbFQ/EZS6JV66flYtm9tHWljWv7236tC2NmGXgCJkCGAYYCw	maria-theresien-platz	Maria-Theresien-Platz	48.204609	16.360956	-23.62	231.58
-UoYZfD-_HYQ/WTW9zmiZx4I/AAAAAAAAAIg/YiFO6tGopCwJxfDg0w0ygY-a4dbtZWwHQCJkCGAYYCw	cafe-central	CafÈ Central	48.210251	16.365388	-9.6	0.37
-bcAN4vVdPD0/WTVPRBwy1XI/AAAAAAAAAWM/GHpBqwwJBSMA_8Vt0IuyGyquYNuxCv9rwCJkCGAYYCw	peterskirche-st-peters-church	Peterskirche (St. Peter's Church)	48.209421	16.370015	-9.79	0.03
-APJkZbyAKp4/WTVI40P7TOI/AAAAAAAAQtI/EfHU4nyuENc7oc0ya6YlZzLG62-CWZMvQCJkCGAYYCw	neue-burg	Neue Burg	48.205532	16.364763	5.76	321.5
-4pXNb69hdgM/WTYkibArvEI/AAAAAAAAAIg/BZg-z3OG3z8PIknKABpOvL-yhmJOlYoBwCJkCGAYYCw	donauturm	Donauturm	48.239601	16.409899	6.32	338.99
-Gad0TQKCjSQ/WTYkglZdXcI/AAAAAAAAAIc/hgszVzFx4toAzHYKF6fIvUTEVfGGlvP9wCJkCGAYYCw	volksgarten	Volksgarten	48.207981	16.360714	16.93	294.38
-rK_IWY_ynuM/WTXQ9zO3FDI/AAAAAAAEi-w/NY50yGPuk48wu2LQHWqT4ebPTBv9M1a8QCJkCGAYYCw	vienna-city-lights	Vienna City Lights	48.217092	16.373394	-0.88	312.31
-h1YpCB2V6AU/WUL-ZPdkuuI/AAAAAAABBEA/Ht08o1FhD-EO_ezzf8uryBSJp1CVD0rGgCJkCGAYYCw	michaelerplatz	Michaelerplatz	48.207603	16.366831	-46.13	333.15
-H-_9QRLmyao/WTWYff1AFZI/AAAAAAABQpQ/Hj8xwSVkbO8Yk0tyf3Dab_W_qW29MZBiQCJkCGAYYCw	wienflussportalis	Wienflussportalis	48.20278	16.378822	8.87	176.47
-CCwmOPOkf7k/WTUMXgD69xI/AAAAAAAAdKA/gaTPnvawM70zOrpjX38w0v8Efhnb7Sb8wCJkCGAYYCw	prater	Prater	48.205162	16.412467	-5.82	151.46
-mTNfQo0Rl5o/WTVSdckjm5I/AAAAAAAAdKc/FCbPwy790bY8uWWmWsD55sheumMs1fSrwCJkCGAYYCw	hotel-sacher-wein	Hotel Sacher Wein	48.20389	16.369781	-14.02	47.64
-RPso8b-iWXc/WTUnZ0QJemI/AAAAAAAAAWQ/_75mU1hjTzkIV2DWlSPhXKY3rVhaYjHHQCJkCGAYYCw	prater-1	Prater	48.216727	16.398029	-21.36	93.92
-HhGvODCXIOQ/WUHMC2SQ8iI/AAAAAAAAAoY/qWoqcp6ENSoctKbGZrSdzD5LNMSA4rN3wCJkCGAYYCw	vienna-roof-top-view	Vienna Roof-top view	48.197792	16.353052	17.06	227.67
-Clf-Psy2II4/WTWca4KUTYI/AAAAAAAATwM/X1-K56-m8FsexX6kn4ZkycqTjBq3QsGGgCJkCGAYYCw	vineyards-of-vienna	Vineyards of Vienna	48.255235	16.30255	2.18	198.1
-fIPCKdmbbZE/WTWFGv94uMI/AAAAAAAADnA/UH54BjaulP0KEdZDDo5LhrlJzoXFD0xeQCJkCGAYYCw	schonbrunn-palace	Schˆnbrunn Palace	48.185663	16.313586	-12.48	175.57
-hECphpIk5F4/WTXvcJLRE_I/AAAAAAADISE/RkOyIO7N1VUrCYYYoBBqzwH2KHv8AgdVwCJkCGAYYCw	schwedenplatz	Schwedenplatz	48.211509	16.377986	0.0	0.0
-iOfzWe8bVUQ/WTXQPMyRreI/AAAAAAAEi-0/uTe8ZxNM0NQZGDUY-1Y7wPplpbTVS59FgCJkCGAYYCw	schonbrunn-palace-walk-way	Schˆnbrunn Palace - Walk way	48.185484	16.310659	-3.11	350.55
-uYABAQAyncA/WTXqVF5m-4I/AAAAAAADIcs/Nry3Jv4v3FsJJBsWl95wACxJpZxHBRZsACJkCGAYYCw	naturhistorisches-museum-wien	Naturhistorisches Museum Wien	48.205212	16.359845	1.36	0.11
-NAeBbUVEqR0/WTXNY3zO__I/AAAAAAAA1qM/Rs0YMlk9HSgvIa1OqgrNE7LJMyS4-kJwACJkCGAYYCw	ninth-district-of-vienna	Ninth district of Vienna	48.222986	16.359587	17.33	28.53
-6sGKYMtXWhs/WTW_4yQzQrI/AAAAAAAAAIc/psdjfN350FAxZGol3dUpi_nviLM6Rbs5wCJkCGAYYCw	hotel-imperial	Hotel Imperial	48.202493	16.367521	-33.93	359.41
izn2ygcHWgbNhZqe6Tp-FQ	puuhonua-o-honaunau-national-historical-park	Puuhonua o Honaunau National Historical Park	19.421511	-155.910992	1.49	144.93
wWVdvOmiAvTVOhSlNnEmrw	devils-tower	Devil‚Äôs Tower	44.587319	-104.717125	-12.37	36.23
GnoA9MbPycLkPauYpxyIvw	hunter-checks-the-ice-with-a-harpoon-at-the-edge-of-ulusatuq-polynya	Hunter checks the ice with a harpoon at the edge of Ulusatuq polynya	56.306162	-78.875907	-0.46	228.17
o1N6tSKlnR2DO57b-L--AQ	petroglyph-national-monument-albuquerque-new-mexico	Petroglyph National Monument, Albuquerque, New Mexico	35.1613	-106.71562	-8.82	37.24
yVIittAqiwkAAAQ8sVk5Aw	uru-home	Uru Home	-15.814099	-69.975226	-1.62	287.26
c2re9NGhM76BQhb74biWzA	inca-trail	Inca Trail	-13.185757	-72.541413	3.88	168.93
mp-r9E6oZr4AAAQ8sVmrcA	te-pahou-marae	Te Pahou Marae	-38.686871	177.91785	-5.0	190.56
pgUuGYBqWdMHMvI1iYe0Rw	canyon-de-chelly-national-monument-1	Canyon De Chelly National Monument	36.130474	-109.47656	-4.05	88.28
2YIfoBQ4gKkAAAQq_8JpzQ	silaqwaulh	Silaqwa'ulh	48.884625	-123.650141	-1.27	-195.64
kTbLcqbii_0AAAQvxgfJ_Q	outside-a-paiwan-house	Outside a Paiwan house	22.448303	120.712419	7.03	57.93
B38sxjkZAE3vSyVJdRcyWw	uluru	Uluru	-25.36584	131.064222	0.0	305.82
kriH__X48ZWLCmDxKov8rg	chaco-culture-national-historical-park-1	Chaco Culture National Historical Park	36.053	-107.955924	-12.92	3.4
-NpaamPAiy6I/WKph61gUhkI/AAAAAAAAANE/S3Pl25B9tUoWlHUIVNJPvhC33rU3IWZcACJkCGAYYCw	bears-ears-1	Bears Ears	37.223027	-109.687991	-11.02	32.19
aXmLzMlG7V8AAAQIt5TX1A	nunavut-legislative-assembly	Nunavut Legislative Assembly	63.750159	-68.523156	2.14	150.45
-288_dPlREc8/WOWN_jSASrI/AAAAAAAAALM/H1YbvCv5ZmofaX7NmaJR-v6qJUvN2pYSQCJkCGAYYCw	inside-an-inuit-learning-igloo	Igloo	56.53886	-79.227929	-3.8	10.55
eoxNMTbDanCKm97BCLbJMQ	cliff-palace-mesa-verde-national-park	Cliff Palace, Mesa Verde National Park	37.166921	-108.473247	-4.7	139.75
PR-VeCSxZf0AAAQYfeXVIA	sherpa-culture-museum-1	Sherpa Culture Museum	27.805026	86.714262	-3.02	320.58
76OxbwhanvV07LZZ233b2Q	parque-nacional-lencois-maranhenses-lagoa-bonita	Parque Nacional LenÁÛis Maranhenses - Lagoa Bonita	-2.679196	-42.938267	-0.62	356.54
P6Jgv8lS1lfns29K8eRz1g	parque-nacional-do-iguacu-rio-iguacu	Parque Nacional do IguaÁu - Rio IguaÁu	-25.65028	-54.420336	4.24	209.41
pc_THoW0pNNrvFCcQzapBA	parque-nacional-do-itatiaia	Parque Nacional do Itatiaia	-22.37119	-44.682973	5.67	351.6
G3zL3Au5L-4zUW1Dkm-ANQ	parque-estadual-ilha-do-mel	Parque Estadual Ilha do Mel	-25.542459	-48.305203	-4.22	21.6
G9lyFEVKZNdjs58Dnuxs4w	parque-nacional-lencois-maranhenses-lagoa-da-esperanca	Parque Nacional LenÁÛis Maranhenses - Lagoa da EsperanÁa	-2.680292	-43.031585	-10.97	204.96
S7LSDsQVzLHBzfZC1gxnmQ	parque-nacional-da-restinga-de-jurubatiba	Parque Nacional da Restinga de Jurubatiba	-22.225478	-41.522234	3.43	311.43
fc8YVxq3YTe717BNz6IFqA	parque-nacional-lencois-maranhenses-santo-amaro	Parque Nacional LenÁÛis Maranhenses - Santo Amaro	-2.494801	-43.198886	-9.8	133.17
kvkoIhHrkN8EtSPOVP5PjQ	parque-nacional-da-serra-dos-orgaos-guapimirim	Parque Nacional da Serra dos Org„os - Guapimirim	-22.49377	-42.998496	-6.59	9.88
