id,landmarks
ac5ef00b0cf085fd,6438 0.912004
ac5ef0d26c14616b,13714 0.350699
ac61aa1e6c33129e,696 0.175802
ac61ff9cbadc9c68,1054 0.089616
ac62841351a48046,9770 0.175849
ac62b480820cbc03,2606 0.697262
ac62c90a89c7c717,6430 0.424588
ac6315fcc13d2079,7250 0.951904
ac63401e55655d3d,2096 0.0889398
ac63b025ffe94b8a,2282 0.121496
ac6440181c5e0c95,1108 0.806776
ac650b52c0d7fffe,10019 0.182833
ac654c7f13ffd648,11250 0.711729
ac65bde531fcee4a,
ac660d49ea4b2eda,2338 0.0723188
ac66157781f35d4b,12090 0.110789
ac66da0e64c8465d,1535 0.494369
ac672368ee608a6f,11732 0.627081
ac6745b856c3424f,8094 0.303898
ac6757019e109603,11265 0.45658
ac676cabb7afbfe8,5026 0.0763575
ac6779a5f6fb5a5c,9738 0.121177
ac67e0e1c96fdb3b,11139 0.983122
ac695e625a7f19f8,5367 0.110445
ac69653158b33cec,9738 0.000519629
ac698058ecdf7a66,2949 0.319056
ac6a423d61af1260,6051 0.518703
ac6af99c64e25a76,
ac6b7790c760d179,10184 0.0600979
ac6bf94cc6b42591,4485 0.063256
ac6c1e29338b2b5b,12090 0.999366
ac6c6a31b6b790d7,9179 0.266946
ac6c99bad8a4f61c,5554 0.567455
ac6ec76a35cc0529,6665 0.916887
ac7075a9dd5d7b33,12503 0.349804
ac70944df17f4f8a,2230 0.758149
ac7153da2a9d7598,12937 0.00652956
ac719058b2ef1009,10028 0.304894
ac72a353deaa273e,5512 0.0147842
ac735a73ade6bc22,12937 0.292692
ac736b82d77f7624,11499 0.13262
ac74c829678e9f63,6991 0.779992
ac75b52a1d186174,6601 0.276751
ac762fe09116137c,10267 0.15674
ac76ae1764bef859,9738 0.577944
ac76cfcb7e21e6b8,9815 0.910141
ac76fe2d370f6663,14482 0.539936
ac772969e2638a6e,985 0.267111
ac77742b30e9b21c,
ac777f4939610630,199 0.091605
ac78e637db194b4c,6051 0.0390222
ac7a1327e2e0615e,1891 0.363506
ac7bede05bf1626b,696 0.245431
ac7befe57dc2102b,10578 0.215741
ac7cce0515235cf7,308 0.175604
ac7cd576e0fb2205,5684 0.0018353
ac7d00f54958fdef,13714 0.297893
ac7d23ac9c7b33f2,7148 0.377641
ac7d590590a337d4,2339 0.994833
ac7e9dcda8660653,1834 0.351017
ac7eaec00ad83caf,13556 0.338956
ac7f34a007cb0284,830 0.701927
ac7faeb253ed61c0,1538 0.448382
ac811bc7f54eb855,12062 0.540495
ac812efccd7617a1,2885 0.621182
ac8146a259c7ee4c,6051 0.197973
ac8253ecd33428d3,911 0.181128
ac8318429f74fca5,6436 0.165277
ac83282ca9852115,13170 0.537664
ac84061a101c5de3,5374 0.767926
ac843e254cadc0b7,9245 0.333002
ac8444194170471b,5554 0.636596
ac8472b3230b7048,12090 0.860283
ac84b6512c109166,14703 0.032128
ac84c24af5731ebc,6476 0.181294
ac854b9353ce32a9,1106 0.17318
ac8615f7f44431eb,8444 0.487251
ac8654beb87a9ed2,3897 0.71547
ac86d6f5588cd66b,9779 0.105845
ac872871ae1e9f71,10991 0.197862
ac87b89576b8c7c2,4352 0.0145108
ac884888ed4dde5c,6125 0.0105909
ac8913539a643a15,13708 0.741123
ac891ddb47ec7d4d,9093 0.490859
ac895ad4200bc715,127 0.0234819
ac8a706b7494c05f,
ac8a7715dcbee35a,9738 0.0184341
ac8a8fc30d632a7f,
ac8aad46f9530bb7,6125 0.816625
ac8bb765dd6e86e4,5554 0.0791796
ac8e0a8f39613e8e,12090 0.969477
ac8e8d78954f89cd,8056 0.00760342
ac8ea954b7b7f424,3679 0.239927
ac8f24d2ff45ee34,623 0.26173
ac8f8fd5a71fd822,2664 0.280345
ac8fd2427fc4ec8b,7414 0.183903
ac906eb6259d3260,10028 0.166364
ac90b9825bd19435,1403 0.229243
ac90ea0cc3ae1de0,14845 0.404053
ac90ead28c4b947c,13171 0.515846
ac9122a8deea39d5,635 0.784141
ac91a9ae6cae867b,1906 0.484868
ac923c1c5b98052d,1548 0.254827
ac927bb52e4d375a,660 0.424192
ac9318230eda974b,13444 0.197948
ac94593999d2d8ca,4330 0.384222
ac94deb5a7dc4e58,10115 0.86344
ac950f41a0651a69,8757 0.488824
ac952c0f743879a6,14790 0.177106
ac9598f3115be6c5,13714 0.403762
ac95ceefbc308ceb,2553 0.536648
ac96541b2fdbb305,11499 0.950649
ac967c7cb292d9d8,7285 0.199253
ac96fbb21d434d5c,14605 0.817566
ac97031de8ba8438,6055 0.937412
ac97c18f14f38bad,4352 0.819708
ac97eac1f0307c54,2457 0.00105287
ac98277550970027,12520 0.367517
ac98433d49f09c01,3065 0.545818
ac987db93d375fac,6893 0.103982
ac98bf95a847d646,10026 0.00946322
ac99e36135d5c0b4,13475 0.0014679
ac99f8b8c538ea00,12220 0.104862
ac9a666bec84b072,3219 0.292402
ac9d7b8407decc21,2268 0.167717
ac9ede544e8e9750,7371 0.175506
ac9ef49c805a7fba,13672 0.000501315
ac9f8201fc4b2f64,3319 0.343257
ac9fa00558606885,5599 0.31323
aca010adad7873a5,14947 0.863325
aca06bad5e56c257,12090 0.38915
aca1ad5c74fe886e,6051 0.834735
aca2bab56962ba81,9319 0.125011
aca2ca67ab204a6d,13678 0.093129
aca3930abfcdcbf5,12220 0.667055
aca4105aa384222f,7227 0.308934
aca45f25cec145e6,1535 0.392294
aca4d0a5998fa00e,14061 0.314582
aca5fb10e2735e28,7466 0.285389
aca6918378580273,5166 0.485777
aca6d7d18b3a607a,9042 0.986289
aca7e0f7d78aab09,1548 0.151933
aca7f0955d5abc81,6476 0.441333
aca813de45bcd2c5,13444 0.869051
aca88a3cc11de783,5527 0.000906951
aca8eb9815afb40b,1891 0.527568
aca9cd21337d98ea,9041 0.0755847
aca9f9117d7a0af1,7414 0.545547
acaa58152a8d4e9a,10419 0.197866
acaa8db3c74585a4,5376 0.696354
acaaa03ca41caafb,6043 0.199176
acaacdfe486e7090,8358 0.354608
acacf635b56eee51,
acad3b91f1c198e4,12090 0.373164
acae78a622f80a45,3733 0.0778716
acaef73a8ee3cb2b,12481 0.179553
acb081dc1457156c,11735 0.77195
acb131e573fb0e8f,12090 0.345657
acb1f9c42f092e44,13378 0.995971
acb263f9bffb874c,12062 0.536772
acb27cb9ad61433f,11704 0.464437
acb41c4a04d46369,12398 0.795202
acb425c8f5a92d72,3034 0.678598
acb4c8a74c72cf76,8413 0.233615
acb5133306279023,2611 0.00401872
acb532c1b867dbb0,9738 0.512549
acb5a35f77f2ccef,13676 0.489231
acb5af52afb94288,8169 0.911523
acb5cb83d0a4da9d,14044 0.366404
acb6819a585ef7fb,4873 0.138541
acb6999947f2ddf0,5909 0.274753
acb6f29de671412e,8987 0.162178
acb76ca41306f7c0,9825 0.985797
acb91bf435d91c81,13417 0.00264883
acb9b4829f57de8a,7429 0.274629
acb9f80f032ff7be,4070 0.974079
acba670f72643718,10223 0.197042
acbada406773f2df,11199 0.191244
acbc33bb83fd5d04,10309 0.237442
acbc4d95b19666ff,411 0.453532
acbc6501ce3089b4,2036 0.883209
acbd348e7f5ce41b,12456 0.0683679
acbdeb61b007a3b7,2781 0.123749
acbe565785b7300b,7298 0.263396
acbed6096f7ce494,8162 0.243785
acbef56fbe2cdc1a,1834 0.0649658
acbfbf07564f7095,3649 0.368422
acc05e4075712c1c,165 0.252439
acc06eebf4415d8c,13170 0.791863
acc0b9fa750f4ad2,2473 0.479194
acc0d7c27ceb4007,2802 0.254528
acc1249ab0e07ea4,2711 0.593923
acc136a55875a852,6627 0.967575
acc1fa2f1b383d95,12090 0.0536255
acc5b1598a84cc4b,8907 0.0363268
acc5fb97c9b3305c,1884 0.194365
acc6b12e93460d25,3868 0.119692
acc7251bd90a67c7,11332 0.281325
acc82d4b2d1f9c4e,14703 0.928004
acca8efa30e592bb,9925 0.0264235
accbfe45fa3e38ae,7383 0.579458
accc47fd4d4a3a02,12412 0.977783
acccc8cb67e1c90a,2870 0.00831855
accdb6c39e5c3927,6455 0.19611
accdbc110e4a9afe,9738 0.573662
acce01ee568406a1,14618 0.199104
acceb0b1e71688f6,6651 0.00702527
accf2053d64b16e0,623 0.204583
accf2d7662893253,1834 0.724702
acd038798d1e83e1,12313 0.579832
acd0560b21203a88,341 0.729457
acd0711967a27ec8,5943 0.279842
acd28e030351f9ac,2338 0.779521
acd29b938979a90d,12276 0.208004
acd3e3ecda8c873d,9154 0.394053
acd4229a50bb77f9,9873 0.175835
acd4e5c8ae4a5852,13676 0.833858
acd54ec274b8fd0d,3611 0.969838
acd56e74f038bb7b,9478 0.00232667
acd58538121a87cf,623 0.593555
acd6041e73fac0d0,12193 0.591203
acd61bae9f3d0292,7148 0.296499
acd67f446a2f7d9f,6231 0.585016
acd6ac69b1ea0d58,7591 0.198566
acd76bafec7854dc,8809 0.174581
acd88ca14ce84103,14932 0.331266
acda3977d2967074,3797 0.388765
acda9ad19855fb99,1108 0.80724
acdb78890151f140,7058 0.546104
acdb980c5be2765a,12412 0.847366
acdc7595fe1f7483,6055 0.820712
acdc9193f68a1d0e,12346 0.571194
acdd0e922882263b,100 0.385848
acdd73edb30d3921,2640 0.00279639
acdd882b5bc548c9,8280 0.0601345
acdd9326a2736884,12147 0.398497
acdda5c168ecfc0d,2704 0.957244
ace0d96cbcebfc6e,11011 0.0847398
ace19479f7dd7d47,9779 0.00124276
ace2053d55b2350e,7288 0.378253
ace2709cf2740c2c,12663 0.310148
ace2a59aee4dc55b,3560 0.392598
ace36917a4981e40,7347 0.55006
ace393be256804cb,11332 0.989673
ace41c89873a6bf3,3376 0.262934
ace44f2615c74e9e,10298 0.215133
ace47b6bd22cbef6,3492 0.202814
ace5164217af0a6d,8029 0.979542
ace5c870a4931510,2341 0.00749782
ace5d28003c71af5,996 0.0778497
ace5f9c9d2ba8f0a,6436 0.647924
ace76ef3ddc09787,6658 0.0396664
ace7846853bc152d,14628 0.0197424
ace7ee6e716249a9,428 0.0465872
ace812ce15ef97b3,12336 0.561476
ace86a68f7124393,6599 0.939904
ace92a81e787442c,6696 0.150501
ace9719b0a9d36c2,7499 0.942114
acea160114a28c85,11735 0.420932
acea8a45620401d1,6438 0.133881
aceb2281c11d332b,3937 0.631336
aceb78b3a5df248d,3753 0.212231
acec06353d030f9e,2341 0.40098
acef96895368a06d,13170 0.460027
aceff388f751d6fc,12147 0.174414
acf15e237a7e1ff3,1147 0.111768
acf2bb31a2984839,12706 0.972694
acf39f51714e91f8,2750 0.156914
acf3d01ba4b688fe,3420 0.838109
acf58d15a1e8ef3a,14398 0.1234
acf5bcb1e96f1fb9,5880 0.341546
acf6ae1f5186e5dc,1472 0.184288
acf728d82f41dd7f,13444 0.53328
acf88610019b8848,4105 0.234836
acf88a0aa3376ac4,136 0.297414
acf8bba7265307da,10495 0.168255
acf8cdcacb9104d1,6051 0.297081
acf983d7c40bf08a,10520 0.27281
acfa2b7e3a223786,12090 0.9544
acfb284d7e1a7472,4544 0.000358132
acfe549f61a959b5,5530 0.453517
acfe9fbc802a64b5,6772 0.161575
acfeda9ed64d1e61,7390 0.329105
ad009b5fd03bb500,2594 0.424687
ad0107c16ccefcb0,10791 0.313581
ad018e3dd8927dcb,626 0.00186924
ad01aad5170518b4,4873 0.363458
ad01bb946bbb9def,14174 0.186009
ad03a4cef2a61cdb,13453 0.0402713
ad03c07c72212cdc,4551 0.625074
ad04220049ccbd8e,10419 0.160044
ad043faf11e2ae08,6436 0.338943
ad04609b84c391ca,10827 0.24339
ad04871e219e9592,1077 0.0385555
ad050f2e926fcd97,9058 0.0244946
ad054516cb29c721,5004 0.283384
ad05edacaa3b01f8,12543 0.166969
ad062ebccf4fb266,8043 0.283946
ad069bc05c3974f3,6513 0.313727
ad06f805d3774f6e,1538 0.69531
ad0708f594559873,10491 0.81037
ad0773b59d6d564e,2144 0.0113488
ad08a460c000deda,11286 0.155577
ad098d1692f635c8,228 0.234605
ad09982069913a64,1447 0.581513
ad0a2f29723988bb,6051 0.511551
ad0a51e5e0e2cf55,7383 0.259244
ad0b00e568004f2f,14627 0.0768095
ad0b555dbb999880,10900 0.157678
ad0bc4c926505953,5592 0.520166
ad0c9386fffe3b1a,10965 0.285237
ad0d31b84d504cfe,4345 0.233104
ad0d521c660f38a2,465 0.0806218
ad0e828d3d880b0c,12090 0.985595
ad0ed2939b362569,1578 0.372224
ad0f066776575fbf,6051 0.439495
ad0f2d28a7271a4d,5995 0.133676
ad0fafb7f4d41112,10267 0.608919
ad102ddd95c45210,6651 0.161264
ad109a1ac7d908a8,12090 0.830678
ad10a5adb6907690,9925 0.955682
ad12e16c4faf0f68,10101 0.574072
ad1303283fc2928a,1891 0.660812
ad13e5ecaaca1b3d,1403 0.998694
ad13ffc5c882d83f,6021 0.313097
ad1490dab51890f1,6047 0.425922
ad15354f712026cd,10296 0.00198061
ad15d254e7a5a10a,13444 0.973148
ad15d798ab889911,1316 0.673796
ad16004e4bb14bcf,7121 0.592275
ad160edf891e52e5,13638 0.087413
ad16408d18a2185b,4131 0.144132
ad169dc9e87a43bd,6051 0.143532
ad1713d94de65749,4237 0.188853
ad1764cd53b90695,6651 0.124248
ad18395e8a661850,623 0.994659
ad18d256dcea3b35,1237 0.00310095
ad1accafa5af45e4,4035 0.279084
ad1b23815fbbc0c8,503 0.111191
ad1b922f5661c6d7,13438 0.300102
ad1b9998052c0fed,7488 0.518727
ad1bbc90dc1afde1,9492 0.377093
ad1c70eda2b14fb9,2562 0.265464
ad1ce96942326ec3,2814 0.00536862
ad1cea29f9c2bbb8,12090 0.563119
ad1d0779c6173422,11249 0.812611
ad1fbda1ff352450,2313 0.326215
ad2017b2f357c6cc,8793 0.997614
ad209ea864312250,8347 0.19815
ad223fbaf0be8d0e,11153 4.41153e-06
ad22fb0afcfbff91,12090 0.98229
ad2318944491da80,411 0.249824
ad235260c1fa720c,13620 0.388392
ad2382f1e2c8e145,10688 0.126821
ad2388a33622892d,12167 0.379775
ad248007c8c752bf,11371 0.241759
ad257dfaa98e591b,13555 0.187821
ad258b577d0aad5f,9738 0.10354
ad2620c956c3b6ab,8718 0.0981671
ad26fe80e1d23de2,1740 0.00969051
ad273f49e40d6587,6651 0.0263209
ad27401179360b49,13981 0.107649
ad27bd78d3b739c0,5166 0.000460822
ad27e931b723f013,9275 0.10856
ad299a65bdd64de6,8461 0.510429
ad2b182c4ad0e60f,3130 0.362024
ad2bbf90dfc69aa8,11441 0.145384
ad2d421c6f6b1e84,14208 0.528087
ad2e4b5149303458,12220 0.925509
ad2f3a1755534814,10688 0.126853
ad2fc530a95619e1,12220 0.751982
ad30439575067da6,10125 0.129585
ad3066e1fee920a8,11671 0.833752
ad3078e99991ce21,12090 0.969198
ad31676681f06237,13075 0.131661
ad318b94c7eeb341,7559 0.830002
ad31b3b95f4669aa,6464 0.0968101
ad324f4266da0443,9738 0.0461405
ad3277f434ab8c01,12786 0.700567
ad341a9c89255e30,11207 0.551466
ad3493661ecda094,637 0.381471
ad35a3d5d57f47ef,9779 0.075661
ad36bf7eb37c9e58,10265 0.0846943
ad371623a2806c51,2337 0.408637
ad381fd044a5d8df,9830 0.0637233
ad385605b0711454,13707 0.336493
ad38b42c56453366,
ad38c1b15b8c3d3a,6991 0.350798
ad38d2c7997d660f,13876 0.272808
ad38fbd8b351600e,11139 0.971793
ad397614396dcf25,13208 0.964837
ad3a288828825cdc,6043 0.232969
ad3aaf4c409de178,10267 0.203895
ad3ab1d46f33300d,10419 0.107243
ad3b0bbf3885b951,14054 0.230701
ad3b634511ac3657,5607 0.124271
ad3bab7a0cf3541e,6125 0.0463371
ad3c0083fb049a11,8063 0.381578
ad3e1140c52164da,9577 0.0754951
ad3ec630b52db999,8299 0.00251632
ad3f06e5665614ae,5934 0.37121
ad3f0dd091ae4820,6051 0.000424262
ad3f7978e7db4d0f,8869 0.0616718
ad3fd1249dd3df64,13876 0.468305
ad40d4ea26e6ba06,6436 0.896493
ad41ff6928d7ca48,2999 0.230701
ad42437802eed3a3,9256 0.836646
ad4250d75a6f4497,12125 0.33632
ad42e23a396a2a8b,
ad42fdb93093ec84,817 0.846296
ad4301354e9080fd,7148 0.2277
ad431d0d7a39f143,2949 0.00925226
ad4340508946a0ab,2951 0.0607293
ad43a99a1d1d8914,5506 0.591577
ad45c4559405e041,3649 0.723496
ad4607ad9ab9860b,9179 0.0938334
ad46733fde1fa1e6,6125 0.53594
ad468791d22f99b9,8063 0.396598
ad46dfad4e2de348,14673 0.00611222
ad46ecab2bb121f1,12215 0.610223
ad4723fa4691c852,13678 0.489383
ad4818a81170671e,5097 0.342646
ad485a22b0824a3b,411 0.317534
ad4bccfe9e995faf,1553 0.473486
ad4cf9727f8173a4,12520 0.450124
ad4d3e3961245ff5,7505 0.338127
ad4d7b7392e88d66,1304 0.942435
ad4dd0f428f4b379,3874 0.541412
ad4f81c038b21b3c,911 0.181336
ad4f9699cf407c4a,5681 0.262576
ad4f982b379f9574,9543 0.742628
ad4fafec9b0d107e,11229 0.358489
ad51c44529f4d363,6503 0.644574
ad51f8798dd74b8d,
ad527a4520a536aa,8487 0.36079
ad52dae8b17aeda1,9779 0.00255359
ad53908be412eeea,4677 0.343008
ad54a8097b805f24,7356 0.94929
ad55d27468342139,12246 0.546089
ad56555528cc746c,6991 0.332552
ad567c77d6c018c3,6051 0.269064
ad567e6823c9db2f,6687 0.000365662
ad57a336b8803528,6051 0.573462
ad57ab4e8f986aef,
ad57c5d646e30d76,7383 0.0335654
ad594348832178c1,5215 0.144546
ad59774268848e4d,13714 0.577091
ad59fb8d21da8c5a,13220 0.414273
ad5a165895026ba7,3420 0.865292
ad5b85005354fa77,12586 0.830394
ad5d924f55cf4a3a,6051 0.928793
ad5eccda86a5703b,6396 0.149022
ad5ed597bd74f261,8040 0.0163266
ad5ee0bf30ad1f6b,654 0.0366934
ad5fe57e0d5519c7,6197 0.7121
ad60a1e108e74352,10761 0.00753422
ad6169a791c60fa6,9373 0.461341
ad61f262545bf619,5270 0.0599374
ad6396283c9f134b,13676 0.0901146
ad642099b59f77da,10277 0.2218
ad642dc090c67141,14572 0.206474
ad64de8720a87d07,4954 0.00101196
ad65028605d0ccf2,12090 0.233927
ad6540f361e0ff63,11909 0.43435
ad6639598f23a130,6599 0.865732
ad669dc4fc5eb5bf,2466 0.12254
ad66a48d6c06ca57,6594 0.575753
ad66c4c0a095cfd7,6125 0.403521
ad66e7c494d84774,1538 0.151056
ad677f4e444110f6,12652 0.0930076
ad678f2915cc73ab,3469 0.619888
ad68316afd400cef,1211 0.353492
ad69e37b4636d960,2061 0.0553805
ad6a48491e2c73fe,9336 0.131084
ad6a5f9f626fca7f,8459 0.473942
ad6a6dd929cda64d,623 0.239087
ad6b328c9eae2ca8,6599 0.00724222
ad6b8d7fdb6d27cc,6970 0.698004
ad6b979faafb448f,364 0.111463
ad6bb1ed34c6dccf,3748 0.296493
ad6bff06418beae2,11041 0.258258
ad6c6a5073b5dede,11671 0.634654
ad6d0ae527ca8fc6,1211 0.39408
ad6d4968c2ae9f50,4083 0.452763
ad6d5388269b58b2,4035 0.0481801
ad6e07a847fe912f,6651 0.794571
ad70e9024ff92a7b,13271 0.000458066
ad710f88da223acb,3109 0.349872
ad716bc6a116de4e,2612 0.343515
ad72274b6a57432b,5460 0.0085997
ad72d4d450955702,14164 0.149178
ad72f8452cf35215,10473 0.489673
ad73adab6731f804,5506 0.264943
ad74e5f82ba8caeb,7383 0.084955
ad751ad43e84043a,6088 0.704566
ad75f25d256636a8,12520 0.306738
ad7602cb7062cac1,6051 0.266244
ad7629ff486aa627,305 0.36873
ad78431e369d6270,9446 0.823394
ad7a45d1a2a17f07,3278 0.331584
ad7baae57cd9dddf,11671 0.485385
ad7c189a48ae3640,12090 0.828605
ad7da4e5a10c5bfd,12033 0.943164
ad7dc9dfe9b4fb1d,623 0.445356
ad7e2ffed3d6fff0,9138 0.423284
ad7e301efb14db92,13662 0.190611
ad7e30584d6cf2e5,10810 0.0500114
ad7e50caea27fc09,6288 0.484473
ad7e5cb62666d971,8874 0.043286
ad7ebd60b023fb1a,14056 0.214594
ad7f0aa9ee858e2c,1393 0.162342
ad7f346cd7a72c7b,428 0.252669
ad822da0ba5bbf9c,2228 0.0158137
ad8320d1550b5bbf,12937 0.00032028
ad837c15abc8950b,5799 0.837624
ad84199ea197eb4a,1494 0.175436
ad84652b626bd357,6270 0.462257
ad84bc4a69485b97,1891 0.758259
ad84fb4c2940d9b5,8331 0.692149
ad853f409ddd9c97,5343 0.103173
ad860823a190c26e,10414 0.602594
ad88481bed62982c,4724 0.359413
ad88a4d5cafbc8d0,7661 0.180285
ad88eccdb9064ec5,8459 0.308331
ad8a1cd6090f007d,12978 0.266552
ad8bb2d37d3884eb,7076 0.0621191
ad8ce4b219eea225,11678 0.387528
ad8ce5d15afb47d7,8656 0.0723554
ad8d19a2c0c10391,9492 0.0529568
ad8daaf2deea7d73,6599 0.2539
ad8dc2846cd5892b,11589 0.116695
ad8f95bd42961eed,7462 0.401017
ad8fd4889dc23974,696 0.699609
ad8fd98e7ce8b3dd,6213 0.776602
ad902ebfa2fd6010,10536 0.958271
ad9084435eb71f08,11163 0.136995
ad90e3fddabe82e5,13444 0.188438
ad912cab5ca2a456,10547 0.0791917
ad91cf2eadfe96a2,6679 0.0326235
ad91dbc621102cec,9779 0.454699
ad91fd08886dd2d5,9116 0.139137
ad929157da248f78,13296 0.812201
ad93fae60b7464b0,7761 0.0878928
ad953a3cca0b61d6,867 0.364191
ad95e7ce7c1dda46,623 0.69927
ad974345b30c3ba4,8536 0.553051
ad9747af329d32a2,6029 0.613372
ad976e6e1a68eb24,4551 0.267819
ad976e72f241e5ee,623 0.801274
ad97dc5b4404acc8,1782 0.0151357
ad9927b76a9cade5,13714 0.169884
ad9a3565a56821be,
ad9c1f5d23f11c69,6051 0.0239073
ad9cf02a75c36b23,120 0.133707
ad9cfac0ef24bf03,13676 0.584783
ad9d264e9b101276,14372 0.929897
ad9d936a9cee922b,5852 0.279451
ad9da173856ebd24,10028 0.0821807
ad9e5a09d959657a,264 0.196628
ad9ebf7cf89b3fd7,12167 0.00180548
ad9eda722892c7bc,10028 0.294917
ad9ee828901dc23e,6125 0.781856
ad9f15ba0541a536,5011 0.0921326
ad9f74f66d67fe0e,2219 0.224055
ad9f79720d953787,6238 0.308207
ad9fb4d9eaa3fce6,10338 0.168436
ada12a2f5aad7444,2044 0.106397
ada136fde1d3f241,13259 0.140421
ada1d0d5816cdaf0,6079 0.458487
ada32e65412ad427,6991 0.521708
ada4001b673c41e5,1946 0.668734
ada53cb6e88a010e,2093 0.264461
ada544c200e701ed,11115 0.000726978
ada566b36b5ebd5a,9135 0.0449929
ada5e4d75d11e2d9,7383 0.630176
ada60bebcd3ec030,5554 0.287044
ada680533a90c2a3,13795 0.0517164
ada71b06d2026f83,9333 0.29119
ada74dc8a95645c6,6051 0.637776
ada7dd494f37b3dc,411 0.356958
ada809c8b361e1f4,8450 0.0211516
ada83edc07fe6746,14010 0.409736
ada84c6ff2b82886,7191 0.455715
ada938c4e1f5e6d5,12090 0.974589
ada989298a6b38a9,11446 0.247043
ada99c6428e37de2,5491 0.184051
adaa565aa5de9b14,9379 0.0324692
adab0ab7e3c99df8,5475 0.0859163
adab21b3c16f058d,9333 0.0330018
adab7aa3e0cb4fd3,9098 0.438614
adac07dabac639f2,10012 0.119807
adac10750fc19948,7595 0.187911
adadc596ee0de269,12290 0.50419
adb0539f45b3c6e3,95 0.178271
adb0f497fff18dc3,4191 0.946536
adb135449268d83f,14372 0.071195
adb1393c71319a23,6241 0.16352
adb1672b61357bd5,14372 0.234677
adb2ea5302a8c672,12172 0.74589
adb39d34b9ffd48a,4793 0.999581
adb3af60803394ff,13756 0.527328
adb3b03c0f672dcd,7420 0.406987
adb416e7494dec9a,12646 0.0290378
adb45fa5611af333,10536 0.265572
adb4e640f4db8bc5,4300 0.098578
adb4ffad15beacab,11352 0.200899
adb57504c258173b,199 0.0635774
adb60dda53bfed38,11472 0.386735
adb670fc0f9f47f0,10184 0.486467
adb717456330b197,12503 0.0708604
adb7d94855a39a27,960 0.213235
adb901fdfacc94ba,14010 0.66223
adb992e01182d491,1027 0.96107
adbaa00d7d84ed3f,3868 0.254908
adbab87a5e3d8b83,11621 0.505911
adbb8cd4a5f1f3a5,10102 0.304167
adbbff9a871430db,13484 0.249346
adbd3f4274251891,12090 0.0378345
adbe27ab91f3c11b,4092 0.354885
adbef8062b931e6c,14291 0.180636
adc0bd73881cbb71,12412 0.201245
adc187d425a495d4,1350 0.204546
adc1c49fdb4c6ce6,199 0.110177
adc2f5a458aded32,762 0.917324
adc30fef534c1469,3457 0.106857
adc37f20f53b5480,10028 0.490315
adc400d52c8d1d66,14866 0.0561498
adc40e5d737eaf92,133 0.786473
adc5519e49f93b78,5382 0.623373
adc6ec829c81f300,1403 0.232783
adc78d65aa84a28b,2642 0.319756
adc97a41239e1b22,10587 0.372098
adc9e0ed7796a7c7,11425 0.155797
adca1351dfdb228b,13620 0.621997
adcc119eb561308a,960 0.129502
adccc8e6a513939d,11371 0.253733
adcccf42522acba6,6991 0.998844
adcdf1bb01c5aaf9,6051 0.29187
adce53eae49358bb,14605 0.389941
adce637f5ccdfd63,136 0.505837
adcee7bd03fe251b,3283 0.420862
adcfa92c44ec2a9e,623 0.869224
adcfe321c6a627ed,7559 0.0406709
add041b704e6b968,5174 0.0425404
add08f3d3efe748c,1891 0.654503
add1c90e069227f7,6213 0.894789
add1fd4f6eade36f,6051 0.366499
add2be85cbbd8880,4960 0.762837
add2c13a101392af,1546 0.531584
add3329ef7736c2f,11332 0.401452
add334b8a54068cd,10067 0.233361
add6562a3a062d4e,623 0.0206191
add82e92fafc98f6,13444 0.174011
add8fb6a8fffbe04,878 0.961275
add98b6ef9d35a99,9258 0.222462
add9e3136ffd18d2,8094 0.469302
adda899e5705c8f4,878 0.134176
addb435d593e970b,9738 0.0744979
addbf337fd07244d,11924 0.0882127
addc37c5bbae28e9,12520 0.360355
addc561933c8653d,7717 0.466458
addc783b7e11c544,650 0.11642
addc9ce9eb26be17,6125 0.324576
adde313cb76b57f2,9256 0.198643
adde77ec1bf31db7,5554 0.00770211
addfb8ce4eedeee5,12090 0.505925
ade0d7f6555abcf3,4258 0.149125
ade173a8ca7b94e9,11466 0.474076
ade174b65df3e2e2,6051 0.25806
ade187677840daf7,95 0.0375301
ade2a9c59f2d428d,3897 0.264051
ade30b53a3de0c39,2261 0.967142
ade323a572e9fa5c,9320 0.739401
ade380e43281001d,13444 0.178617
ade39732d197e8a5,4485 0.113253
ade3b04d0e9959b9,10255 0.29264
ade47f03890787f2,13676 0.899149
ade4bd8480f7da54,4987 0.415958
ade4e457b54f1cfa,6597 0.712194
ade563cfd0fea019,218 0.461005
ade5a2dd76fa6a68,13296 0.616331
ade5c34b27a6312c,6542 0.259292
ade5d4e81cb22b15,7661 0.195986
ade62c8cd0296672,11913 0.736786
ade6ad1eb5aeee79,7413 0.398627
ade6e4c67b4d331b,13417 0.796772
ade7287701cd6831,7429 0.00353282
ade7f6d29082b3a1,
ade80097aefffd5c,2833 0.904855
ade8e62de4aa7aa0,10409 0.367667
ade99ecb73aa09e5,6051 0.553758
ade9a09bbe59bfbe,4954 0.779133
adea0bb6e98a7d29,5999 0.592719
adeb6f6a9a3a44e7,9399 0.745068
adebff4190b71b16,14181 0.211817
adec134279ccd746,11671 0.413293
adedb82aa9267245,6051 0.180195
adee77e29ff72d8d,1646 0.246626
adeed8905faca862,6125 0.91842
adef88720fdec7bc,5088 0.512548
adf0acf7d0e66fb9,13019 0.73399
adf11885f10b9bc9,11589 0.358489
adf19bebc6c944d7,8241 0.143988
